,日期,牛舍,牛只类型,牛头数,报草量,减草量,剩草量,剩草率,计划头均采食量,实际头均采食量,头均产奶量
2242,2017-7-23,B1-3S,高产,145.0,5700.0,0,400.0,7.0 ,39.3 ,36.5517241379,23.8
2243,2017-7-23,B1-3N,高产,139.0,5700.0,0,500.0,8.8 ,41.0 ,37.4100719424,21.6
2244,2017-7-23,B1-5S,高产,93.0,3200.0,0,300.0,9.4 ,34.4 ,31.1827956989,28.3
2245,2017-7-23,B1-5N,高产,96.0,3400.0,0,200.0,5.9 ,35.4 ,33.3333333333,33.0
2246,2017-7-23,B1-7S,高产,105.0,4300.0,0,600.0,14.0 ,41.0 ,35.2380952381,21.8
2247,2017-7-23,B1-7N,高产,144.0,5600.0,0,600.0,10.7 ,38.9 ,34.7222222222,26.4
2248,2017-7-23,B4-1S,低产,,,0,,4.4 ,30.8 ,,
2249,2017-7-23,B4-1N,低产,,,0,,4.9 ,30.4 ,,
2250,2017-7-23,B4-3S,高产,119.0,4700.0,0,300.0,6.4 ,39.5 ,36.974789916,23.5
2251,2017-7-23,B4-3N,高产,85.0,3100.0,0,500.0,16.1 ,36.5 ,30.5882352941,19.0
2252,2017-7-23,B4-5S,高产,125.0,5000.0,300,200.0,4.3 ,40.0 ,36.0,26.0
2253,2017-7-23,B4-5N,高产,131.0,5600.0,400,300.0,5.8 ,42.7 ,37.4045801527,27.3
2254,2017-7-23,B4-7S,高产,130.0,4900.0,300,200.0,4.3 ,37.7 ,33.8461538462,25.2
2255,2017-7-23,B4-7N,高产,137.0,5800.0,300,200.0,3.6 ,42.3 ,38.6861313869,29.0
2256,2017-7-24,B1-1S,高产,100.0,4100.0,0,400.0,9.8 ,41.0 ,37.0,22.1
2257,2017-7-24,B1-1N,低产,,,0,,9.8 ,31.3 ,,
2258,2017-7-24,B1-3S,高产,144.0,5500.0,0,500.0,9.1 ,38.2 ,34.7222222222,23.8
2259,2017-7-24,B1-3N,高产,138.0,5500.0,0,400.0,7.3 ,39.9 ,36.9565217391,21.8
2260,2017-7-24,B1-5S,高产,92.0,3300.0,0,300.0,9.1 ,35.9 ,32.6086956522,27.7
2261,2017-7-24,B1-5N,高产,96.0,3500.0,0,200.0,5.7 ,36.5 ,34.375,32.0
2262,2017-7-24,B1-7S,高产,105.0,4100.0,0,300.0,7.3 ,39.0 ,36.1904761905,22.6
2263,2017-7-24,B1-7N,高产,144.0,5500.0,0,200.0,3.6 ,38.2 ,36.8055555556,26.9
2264,2017-7-24,B4-1S,低产,,,0,,5.0 ,27.2 ,,
2265,2017-7-24,B4-1N,低产,,,0,,5.3 ,28.1 ,,
2266,2017-7-24,B4-3S,高产,119.0,4100.0,0,200.0,4.9 ,34.5 ,32.7731092437,24.0
2267,2017-7-24,B4-3N,高产,80.0,2600.0,0,200.0,7.7 ,32.5 ,30.0,18.6
2268,2017-7-24,B4-5S,高产,125.0,4900.0,200,200.0,4.3 ,39.2 ,36.0,25.3
2269,2017-7-24,B4-5N,高产,130.0,5700.0,200,500.0,9.1 ,43.8 ,38.4615384615,27.3
2270,2017-7-24,B4-7S,高产,129.0,4900.0,300,300.0,6.5 ,38.0 ,33.3333333333,25.6
2271,2017-7-24,B4-7N,高产,137.0,5900.0,400,200.0,3.6 ,43.1 ,38.6861313869,28.7
2272,2017-7-25,B1-1S,高产,98.0,4000.0,0,100.0,2.5 ,40.8 ,39.7959183673,23.0
2273,2017-7-25,B1-1N,低产,,,0,,7.7 ,31.2 ,,
2274,2017-7-25,B1-3S,高产,143.0,5400.0,0,400.0,7.4 ,37.8 ,34.965034965,16.7
2275,2017-7-25,B1-3N,高产,137.0,5300.0,0,300.0,5.7 ,38.7 ,36.496350365,21.0
2276,2017-7-25,B1-5S,高产,92.0,3100.0,0,300.0,9.7 ,33.7 ,30.4347826087,27.5
2277,2017-7-25,B1-5N,高产,98.0,3300.0,0,300.0,9.1 ,33.7 ,30.612244898,32.0
2278,2017-7-25,B1-7S,高产,101.0,3800.0,0,400.0,10.5 ,37.6 ,33.6633663366,23.3
2279,2017-7-25,B1-7N,高产,144.0,5100.0,0,200.0,3.9 ,35.4 ,34.0277777778,27.5
2280,2017-7-25,B4-1S,低产,,,0,,5.0 ,30.1 ,,
2281,2017-7-25,B4-1N,低产,,,0,,5.0 ,30.5 ,,
2282,2017-7-25,B4-3S,高产,113.0,3900.0,0,200.0,5.1 ,34.5 ,32.7433628319,23.6
2283,2017-7-25,B4-3N,高产,76.0,2600.0,0,300.0,11.5 ,34.2 ,30.2631578947,18.8
2284,2017-7-25,B4-5S,高产,125.0,4600.0,0,200.0,4.3 ,36.8 ,35.2,26.3
2285,2017-7-25,B4-5N,高产,129.0,5300.0,400,300.0,6.1 ,41.1 ,35.6589147287,26.9
2286,2017-7-25,B4-7S,高产,129.0,4700.0,0,200.0,4.3 ,36.4 ,34.8837209302,26.2
2287,2017-7-25,B4-7N,高产,137.0,5400.0,0,200.0,3.7 ,39.4 ,37.9562043796,29.8
